Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Romania,180.7203689,183.1857394,189.5061991,204.5717159,208.6872014,223.1719699,241.648636,251.5931916,268.4575093,273.6502563,270.4687551,273.7039588,271.6161488,274.1962681,274.2677782,273.7590404,276.217753,283.5652505,287.2926899,279.2628681,245.7735776,201.3430755,181.9623478,170.9952313,166.0731656,171.5302401,175.6833051,163.3706125,146.0349766,128.2679861,133.2705849,139.039177,138.6516478,142.4914746,142.4594747,140.1232865,145.9459736,144.808607,142.6552516,121.5581808,119.9347874,126.0283486,123.4232203,115.5028342,116.2884693,117.5959054,117.3155593,121.0129677,122.2929151,120.549585,114.4353383,119.9598367,117.0609701
Russia,1910.915844,1940.906199,2024.795723,2130.275048,2224.345641,2348.922508,2425.840858,2475.257905,2540.079132,2573.244991,2635.415638,2627.759842,2660.332584,2694.783439,2732.015007,2771.430708,2838.883801,2908.796116,2958.912095,2968.208209,3053.150176,3000.284859,2773.801073,2546.768429,2308.683315,2242.074771,2178.518407,2047.796893,2037.665507,2088.652541,2134.350213,2147.074877,2137.838588,2206.030126,2219.011596,2221.772825,2260.779633,2273.323547,2267.192528,2147.711288,2245.315051,2343.087869,2347.465826,2299.377537,2280.821607,2294.777394,2281.109859,2339.247951,2443.981183,2530.195265,2432.511966,2606.63214,2579.798066
Rwanda,4.34832675,4.396484299,4.504816484,4.634151194,4.686543213,4.851749219,4.843124685,4.971642265,5.101267475,4.93832507,5.256596134,5.422497999,5.575118491,5.746913096,5.882407757,6.086859564,6.177098153,6.354539809,6.542434637,6.78982763,6.219768269,5.972488213,5.611326529,5.317573932,5.378287092,5.385145507,5.643931561,6.256731799,4.537773886,4.885569728,4.731693677,4.922320833,5.151939729,5.297194148,5.45536538,5.541325972,5.839917984,5.98313306,6.210584486,6.385447049,6.689414019,6.674390769,6.870260651,7.095016094,7.19950231,7.875400786,7.936736503,8.107054893,8.430082025,8.691245416,8.732517499,8.934444274,9.031766409
Saudi Arabia,76.31999342,87.85991178,112.4482827,148.4558845,159.015093,132.8633854,163.5661564,176.3202929,181.7906602,213.5726884,255.5726083,243.9493298,231.9780357,224.5239183,183.5607486,177.7767406,189.3294872,198.9035773,216.9455595,219.0936994,238.3912212,252.1187282,268.2320923,278.9224668,296.9186571,293.5823365,310.9663238,317.266934,333.6318677,335.6485137,355.0240412,367.9486419,388.5710766,414.7699083,437.9239039,466.4936452,491.2462152,513.9486614,551.7652869,571.8016284,619.468663,649.8321707,686.8813289,696.0184847,739.7471586,771.9037262,777.2628982,774.5725662,758.4725919,761.4850778,755.3688563,779.9731622,810.5116069
Serbia,46.14306565,47.10443267,46.94922481,50.20477741,53.82634797,55.97306559,57.41754647,59.32264471,62.3629641,64.33989256,63.35004403,72.05507466,76.33730462,79.84818802,82.39218336,85.23533684,87.49185594,83.94805362,83.57385947,82.111437,85.52626368,73.65098406,67.58643358,60.44136496,56.00560595,62.75486604,71.06597736,77.08118607,76.95894132,58.52143254,66.39616965,70.35411673,74.37223669,77.39848155,82.85212942,76.98772191,78.42829587,76.91468008,75.33545211,70.95786913,72.66069794,77.09575343,69.91384273,71.15597429,61.78334031,69.94338017,72.01708177,71.88755535,70.38366869,70.93637924,71.9234388,70.00837538,69.94496837
Sudan,38.91359625,39.71550104,40.56610612,44.03768452,44.7711971,45.95322546,46.3646184,46.35214331,47.39804958,50.25209037,53.38903889,55.69962402,60.19497242,59.93105293,60.87586223,62.34716509,59.13052065,57.87165552,59.69212879,60.17215329,62.64491573,63.79446644,69.00448983,72.23602486,79.00197714,79.76815913,82.55337503,85.10378889,88.85162384,92.80258171,97.22607283,102.6113219,106.2538097,109.7833848,112.4937035,116.4511789,119.5091722,122.3161358,124.0451107,126.0080921,126.9736442,123.8708153,126.4934045,127.7162811,129.614806,133.1980886,137.1462223,137.0897948,141.8242919,142.3732383,142.0633111,145.1271728,146.9553715
International Shipping,375.5836295,375.5836295,393.4962043,416.5311925,389.6925097,363.2885025,375.5341457,375.4894533,377.2609784,389.228311,380.1566455,352.9628517,317.8538165,297.7963575,301.8069383,324.6704292,345.3830964,341.799795,358.6694538,358.5922816,394.7507906,410.0888983,440.0513907,427.0702321,439.9511324,456.0981256,465.3521505,477.0580375,491.6432536,519.5551127,533.720582,506.8890162,525.5406754,534.3685591,586.8846426,607.2699275,645.9696323,683.572753,684.8759763,651.4519146,700.4711891,702.0543327,655.3711643,652.7685368,674.0936673,702.3031952,720.2289375,747.8491075,750.7574277,734.543742,671.9628648,710.4615299,750.6992684
Senegal,8.020465605,8.123877177,7.853743684,7.69420324,7.98112339,8.28829447,8.473508996,8.641656351,8.843531579,8.946958711,8.645524219,8.753970057,8.866461857,8.57382989,8.788486128,9.29736437,9.563146891,9.918759157,9.933532676,10.22542041,10.46170265,10.68539807,11.076749,11.27953195,11.6092702,11.87079408,12.41676358,12.84695536,13.41951855,14.43124612,14.32469372,15.17062504,15.2730434,15.25798018,16.11565553,16.95626324,17.24536788,18.21846068,18.94827877,19.71723734,20.46171899,21.26450698,21.62995244,22.16693741,22.93908873,24.54230886,26.10393431,25.91677461,26.6501607,29.25963489,28.46689447,29.70389481,30.61453108
Singapore,7.648123028,7.705816288,9.064282704,10.03001594,10.42645802,10.44118156,11.32552734,12.53380588,14.17939881,15.20903328,15.30569175,16.49878905,17.16509403,18.51648789,20.10572851,20.94463583,21.36508329,21.77491371,24.23952343,25.63575809,34.20321938,36.26081818,37.08624891,42.94105047,45.93178935,47.37069753,49.34402207,50.96052009,55.40985248,53.37421354,57.88074685,59.46582303,52.16604433,50.6228595,53.34163049,51.21401009,51.50810475,52.22992247,51.50126656,52.52727546,59.23162826,61.64252714,59.79958577,63.26953175,65.15836664,67.02978216,65.10494057,70.39795711,68.52713368,71.02416074,69.40752523,71.33966029,70.46953667
"Saint Helena, Ascension and Tristan da Cunha",0.003867834,0.003878702,0.003355138,0.003623733,0.003800968,0.003459062,0.002983803,0.00452953,0.004006066,0.004182079,0.004415979,0.003266145,0.003065559,0.004219682,0.003908288,0.00422101,0.004548451,0.005923963,0.00648283,0.006553061,0.010899414,0.006706521,0.006407878,0.007732231,0.006825213,0.007094417,0.004714412,0.005082866,0.00507663,0.005343501,0.012805611,0.008956904,0.008976949,0.009438899,0.010764091,0.011395906,0.01014044,0.011660699,0.012314206,0.012532765,0.013449967,0.013986164,0.014149372,0.017045775,0.017013128,0.01713319,0.017902013,0.018649731,0.019561301,0.01930214,0.017969666,0.018294215,0.020334135
Solomon Islands,0.137053671,0.147646266,0.150693317,0.169980272,0.199592484,0.188145885,0.198848699,0.213914286,0.222794612,0.229035069,0.247501046,0.294625509,0.273286076,0.281066873,0.266136015,0.265653332,0.236808907,0.239742023,0.270179923,0.265808234,0.272464198,0.27807338,0.283245662,0.282648175,0.2929483,0.294370428,0.302788814,0.314329982,0.322300875,0.321529607,0.414238378,0.43082121,0.443152321,0.457398936,0.472198136,0.491577781,0.496952286,0.508630241,0.520828407,0.535159609,0.565829052,0.588786426,0.594732522,0.621283471,0.608845275,0.577206533,0.571962992,0.586969613,0.610191671,0.628757997,0.562302204,0.580473115,0.593815415
Sierra Leone,3.206168272,3.303098392,3.279147558,3.293014305,3.378618539,3.447202183,3.552726948,3.603808857,3.677273151,3.649828103,3.673055181,3.613704481,3.662336651,3.568903049,3.340416379,3.46608567,3.540356647,3.902745074,3.987934792,3.926007477,4.06933001,4.218619222,3.815206149,3.847239239,3.761256413,3.70840716,3.74340815,3.782235005,3.779829807,3.665031937,3.394776849,3.717471542,4.07496226,4.299092976,4.663023669,5.002044927,5.592699822,4.90421981,5.104078772,5.388626402,5.701333809,6.133511699,6.654936054,6.840392326,7.177426242,6.652555678,6.971100702,7.007790489,7.922276483,6.775229742,6.87074492,7.025865973,7.123096813
El Salvador,5.963277045,5.848886485,6.214994732,6.21435962,6.358803763,6.714273526,7.006341257,7.429202014,7.816500843,7.595264538,6.851829985,6.74609703,6.257676139,6.393203073,6.318455101,6.769084256,6.724530789,7.342230755,7.420597671,7.462905562,7.77707148,8.659169966,9.207845431,9.473806666,10.23127567,10.42716126,10.39513071,11.56837256,11.49148852,11.60487465,11.11135354,11.69158294,11.86590717,12.33287495,12.75147358,13.0293066,13.53259966,13.77400552,12.92132809,12.65920581,12.31131655,12.22835655,12.49306473,11.65751846,12.14965454,12.64943966,12.59884959,11.95650622,12.15292772,13.12509526,11.79327589,12.66352602,13.0738811
Somalia,18.70718827,18.57737037,18.9342011,18.7736787,18.51918218,19.93806789,19.93235926,21.28283131,22.90958118,22.95977244,22.90758766,23.85140433,24.4911403,23.88052159,24.2693742,25.06672042,25.43629734,26.38064418,27.41518457,27.25175397,25.34543856,22.50453034,20.58343277,22.51698433,24.28805835,25.02716168,25.62364443,26.1912972,26.27007203,26.74676209,27.48275008,28.15682147,28.70034968,29.1355768,29.67819045,30.3423772,29.38294256,28.23753852,28.53911328,28.81602717,29.18954102,29.55968296,29.90471484,30.043353,30.32614148,30.57978147,30.86700832,30.97354305,31.28333006,32.12500544,32.57217192,33.05066982,33.35822988
Saint Pierre and Miquelon,0.04174643,0.041781977,0.050017483,0.050447949,0.045487006,0.054304219,0.049618761,0.054334706,0.054347915,0.053796667,0.053312563,0.052408909,0.045669011,0.049030767,0.054049744,0.049378528,0.061632233,0.081285225,0.087464341,0.107362414,0.093936461,0.089812733,0.084409546,0.049911133,0.05043344,0.033752422,0.033619274,0.022267049,0.028188178,0.027505809,0.022424508,0.022509198,0.024629401,0.028019307,0.027062483,0.028200312,0.029932659,0.032474482,0.033805588,0.036747919,0.040700865,0.033023821,0.034662323,0.0412104,0.043638681,0.042766366,0.045365289,0.041131104,0.048647985,0.04699066,0.043835422,0.044687134,0.044105422
S�o Tom� and Pr�ncipe,0.040807117,0.040997914,0.040611886,0.042019832,0.043005462,0.044981568,0.047330283,0.048065943,0.049085466,0.052355161,0.052420465,0.053480549,0.052469244,0.055308441,0.055918499,0.056524502,0.06018907,0.070487779,0.068849264,0.067627957,0.086622851,0.101925753,0.094800008,0.093967915,0.104957063,0.107502949,0.110700042,0.111665869,0.113858187,0.117430174,0.116790674,0.118062342,0.128783319,0.139570414,0.151322628,0.159497455,0.167011255,0.170789476,0.179922386,0.190444962,0.203098397,0.206910269,0.214862806,0.217113709,0.21936791,0.229750333,0.233003105,0.235265655,0.235690885,0.256054692,0.261841719,0.271622521,0.262365742
Suriname,2.075365958,2.08554358,2.028861694,2.276881232,2.187979416,2.093013317,2.160617973,2.301292559,2.463487912,2.472254023,2.547945611,2.353163473,2.334457556,2.139641355,1.975981265,2.096676783,2.101373828,1.78963965,1.872428165,2.069328568,1.922278089,1.970476602,2.104594117,1.962069212,1.896176643,1.918354498,1.908684065,1.844776262,1.847120157,1.732871847,2.563399675,2.584502857,2.004679025,2.231240057,2.376554794,2.648026889,2.504120333,2.389158235,2.473681398,2.57775915,2.890563114,3.122459152,3.592739205,3.467848194,3.838245744,3.92471721,4.197652864,3.64763208,3.310938712,3.879275069,3.804974278,4.486579287,4.500302254
Slovakia,57.91917556,58.09909548,58.95375595,60.21018402,60.73773711,62.18756301,63.02766186,65.10767609,71.86002119,72.95545426,76.6936415,74.72881112,72.99870009,72.86750037,75.10137077,74.75117139,71.81544774,73.72672787,74.79364467,74.29573476,74.71195121,64.84893025,60.27936116,58.19573975,55.67316969,55.77142586,56.44672011,55.98802602,54.92589562,54.03852009,51.42602576,52.10127395,51.57864254,52.18604001,51.84824315,52.15182629,51.88941409,51.29178718,51.23398381,47.02943545,49.5674207,48.06762027,45.83891295,46.25640635,43.40256541,44.24324764,45.21064376,47.43948268,46.78644559,44.47782594,42.4308912,46.67286404,45.56418229
Slovenia,14.80878169,15.05738993,14.69686448,16.38864275,17.51026311,17.22851798,16.8253486,17.87512419,18.67543489,19.51781692,19.70808548,17.30930886,17.30331271,19.93544274,20.35339924,19.94666253,19.7917169,19.36980357,23.69866133,22.44726273,21.42611181,19.94874587,18.90520754,19.47103456,19.3200429,20.23684696,20.89997495,21.62858091,21.47078982,20.79194757,20.49978505,22.30811473,23.07057408,22.89809191,23.47056087,23.66760662,23.80370106,23.70213,24.32396373,22.07137426,22.18539087,21.11830535,20.51239645,20.37132244,18.75266738,19.00553634,19.73020712,20.09123828,19.94234299,19.48175095,18.1181957,18.67716495,18.27581154
Sweden,116.2373931,109.0239198,109.5971291,113.0639295,105.9922686,106.8875795,113.632777,109.6575861,104.895787,108.3250547,100.8349481,93.31344067,86.76192335,81.75262847,81.73866797,85.4775166,86.52723209,84.53101336,82.49744269,79.75368664,79.21473953,79.23698971,82.05248445,82.46288887,85.07268649,84.4791172,89.86479106,85.18874178,85.3308411,84.16296106,80.7972778,80.57645832,82.43591944,83.25731655,82.09097357,81.44005607,84.19532093,81.46617927,78.27665954,72.55842195,78.5784552,73.63762369,70.32771278,68.06358849,66.40702653,66.67040868,66.38352745,66.11435257,63.35554653,62.68399766,62.77517912,61.41208142,60.63681341
Eswatini,1.896537451,1.914034394,1.993529524,2.060519583,2.098843577,2.173788638,2.265438362,2.218649166,2.632876173,2.69015074,2.758821639,2.72543283,2.696161778,2.560554864,2.571574092,2.716705247,2.825362604,2.824901186,2.864605948,2.94928292,3.344975444,3.446376667,3.301765226,2.953239232,3.711014851,3.687217976,3.484037452,3.531410742,3.469208677,3.707355102,3.411464208,3.291924417,3.322209363,3.354217159,3.396770314,3.369457822,3.295836526,3.378116388,3.300137278,3.244736731,2.905731194,2.77371114,2.789753013,3.004436331,3.016312428,3.056247816,3.134706974,3.08978464,3.11679259,3.201546015,3.177185808,3.222076564,3.386863518
Seychelles,0.135357099,0.139374808,0.141327147,0.146971998,0.158061249,0.165221246,0.171453748,0.176680726,0.180782868,0.203619715,0.202507653,0.167302673,0.149768738,0.240333741,0.243904494,0.253867638,0.251780861,0.350118159,0.458360575,0.441416431,0.330345908,0.453675643,0.39119898,0.392403822,0.39280403,0.411003605,0.426209117,0.4492436,0.457484465,0.465470166,0.853993078,0.922208433,0.834866683,0.838040129,1.152425825,1.051026814,1.146380137,0.957227712,1.01464974,1.096710785,1.009657289,0.861434046,0.976595851,0.884803711,1.023147734,1.077706944,1.160222147,1.188032253,1.076223506,1.115337766,1.131756799,1.177950238,1.199378759
Syria,15.92157579,15.94610554,16.32006552,15.65332873,18.96516754,23.54136626,25.77135303,26.29983203,27.68846967,30.29267801,30.29667571,32.65087406,35.65277584,40.13236455,42.88811216,40.71861157,42.79186679,51.52295321,53.61253867,56.68460041,64.09777326,72.4716485,71.90826692,75.88849586,78.87496009,80.62527088,83.83451568,83.15448418,85.58008755,84.90159326,87.17033656,79.89486838,75.66396485,76.32087819,77.59008191,89.63740485,91.60292032,95.59290005,95.31396077,92.78076157,92.96827828,88.43474625,70.43275194,51.724963,46.60179261,44.70907462,43.43795341,44.94911291,45.90538777,45.04461344,44.14244819,45.05227259,46.31180509
Turks and Caicos Islands,0.005164691,0.005322597,0.006095816,0.006231785,0.005884043,0.00672334,0.006402658,0.006888871,0.006967974,0.007029266,0.007085646,0.007208971,0.00720339,0.007379116,0.008098034,0.008413223,0.008861641,0.009394248,0.010077112,0.010523911,0.010697327,0.011164766,0.011672288,0.012175299,0.012700698,0.013171845,0.013518081,0.013745248,0.014673206,0.015120953,0.027309559,0.029135663,0.03684945,0.033990376,0.03794391,0.044327444,0.051966588,0.062289409,0.06945166,0.07594103,0.08351621,0.068981884,0.073488243,0.086084927,0.09080071,0.091608034,0.097267102,0.095203806,0.105251176,0.117882797,0.10147813,0.097724469,0.100741663
Chad,9.09730622,9.250733559,9.829371579,8.95536349,7.471490016,7.744620549,8.057566327,8.603226092,9.009049187,9.302724,9.480409676,9.628222308,10.1920762,10.16716773,8.426086514,8.523182541,9.129025371,9.614611716,9.961277057,10.43485779,11.13642908,18.04907361,18.80926423,19.36797012,20.39876325,21.3801778,22.18757787,22.99710304,24.26946522,25.53125794,26.65982826,28.04792384,29.58710501,31.65589695,34.617703,36.54811618,38.24356029,40.1965468,42.01096195,44.13509795,46.76083972,49.1238905,52.32857478,55.22735286,58.09911907,63.00045125,66.40741489,70.2264437,74.25146315,78.217178,82.0850609,86.01695982,89.83731687
Togo,1.995309237,2.001996273,2.093036325,2.029680201,2.038014698,2.162963484,2.144151057,2.288331157,2.374391123,2.439113045,2.337804039,2.368862967,2.651759943,2.431906075,2.557376761,2.621266752,2.940352614,3.085801319,3.33107083,3.357215488,3.568698109,3.481475772,3.201023486,3.182750395,3.717909509,3.65430662,4.398446946,4.271456417,4.72236109,5.229984805,5.244291196,5.252586406,5.44506256,5.810240335,5.861257531,6.063713595,6.049926909,6.138990887,6.650228085,8.095478023,8.027699716,7.965292721,8.427055309,8.306015486,8.290048419,8.297512066,8.921747213,8.914323664,9.42762639,9.952767165,10.38022362,10.80948228,11.08764877
Thailand,120.3859831,121.1796263,120.3123548,130.6915251,127.2610502,136.7023367,139.9109913,147.4713748,153.285444,152.3621446,156.4778531,157.3060242,156.0155832,162.7342044,168.9108002,176.134895,174.4639441,182.8378714,197.472234,210.8903147,221.8984786,237.4435932,248.0139579,261.8961909,277.1533431,293.3130264,313.4423694,320.2497563,294.901058,305.7730937,305.6329741,318.0166832,330.3551742,345.9866025,367.9187132,381.1829692,386.7056076,401.5410258,404.9785191,403.2945372,426.5043203,425.2664242,446.1882681,457.6392899,447.4441696,447.4459287,449.9240688,449.4594776,446.2920626,453.5654746,449.399833,455.6714002,463.8746883
Tajikistan,13.29277014,13.64203986,14.21336588,14.8171045,15.44171889,16.32985659,16.6046322,16.93625271,17.3655621,17.78521482,19.14349003,19.26904757,19.10186206,19.58445787,19.81498821,20.57517324,21.29518996,21.84576247,22.08600914,22.19200292,22.325112,22.91242934,18.84196654,14.45626214,11.90913527,11.33823084,10.19016537,10.34706536,10.46718694,10.31695809,10.77976051,10.28775413,11.13726877,10.47207811,12.6071029,12.08083016,12.76602571,14.25396799,13.04614944,12.28941356,12.17099105,12.14037725,13.11773698,13.33822262,14.80737723,15.59021116,16.62421414,18.35131888,19.74205241,20.69703078,21.19105852,22.43052085,22.8336241
Turkmenistan,45.0780774,45.41854709,47.44821831,49.82041807,52.57127928,56.96726901,58.95693796,60.91702115,63.1525009,65.49234512,68.45188224,69.75136571,71.54035539,73.4473299,76.05934984,78.92782059,81.54803799,84.23323902,86.44321149,87.30132007,86.64089518,80.65551649,58.95871323,61.76744695,58.18694104,57.96384907,56.19489473,47.90822156,50.81132364,64.19881995,73.96566781,75.8828141,82.83520741,93.79857709,98.59791096,100.2661345,104.3506723,110.6557463,114.8960519,93.48198446,102.7165987,115.9603409,121.1158953,123.2221569,122.5363607,126.7521966,124.3588553,123.1270603,123.455945,124.5061098,123.4831677,128.0044539,128.9191687
Timor-Leste,0.71527929,0.736305066,0.792476047,0.804430833,0.793907393,0.745977295,0.677923771,0.607224111,0.55286172,0.472988793,0.441394327,0.448111613,0.472556871,0.496776914,0.53149056,0.540956936,0.549260739,0.554094759,0.530641222,0.557130388,0.595075722,0.689479738,0.670652462,0.694383511,0.769902179,0.797973894,0.825590853,0.795557561,0.890693905,0.883649996,1.023238222,1.137570545,1.120875629,1.328552439,1.768177133,2.040967157,3.745607349,4.075253407,4.564311633,4.066352598,3.9295724,4.246072436,4.62124909,4.524141862,3.639836841,3.672439422,3.262445617,3.135477109,3.154789136,3.006406762,2.582996619,2.568359029,2.475682992
Tonga,0.078952509,0.078190078,0.079340849,0.088674428,0.096851549,0.099262269,0.105149734,0.114121547,0.130834138,0.133360783,0.137630355,0.162974114,0.152735225,0.136604125,0.123390636,0.140215567,0.123584286,0.168715849,0.191263455,0.196307563,0.189229247,0.192118553,0.193624494,0.191285123,0.226820945,0.207017108,0.224596412,0.238381365,0.246203844,0.243935268,0.218089666,0.210382115,0.220324244,0.242639902,0.227405376,0.237809922,0.250359634,0.223635128,0.233972006,0.246074656,0.23898112,0.233020369,0.232079755,0.232538782,0.246143571,0.251871551,0.261452298,0.296065692,0.274037314,0.310477764,0.272911181,0.279772841,0.284130892
Trinidad and Tobago,9.436679969,9.474499368,9.768900594,10.17150321,10.0512812,9.585316597,10.81996068,11.76647922,12.4820197,12.12598519,13.04137162,13.72040322,15.30362593,15.88231448,16.52626059,16.92415313,16.71614061,17.17310209,18.26617709,18.21416176,18.19359707,18.43958459,18.70154888,18.52602824,20.46538731,19.81354999,21.18462862,21.22211591,25.65509171,26.74917952,28.46833309,31.66112505,34.63332565,41.25762062,44.72825048,51.84038819,58.22190397,59.73369462,58.47678652,57.86146884,62.00160267,61.47885294,58.12590301,57.4630579,57.26046756,55.97446194,50.25265133,50.98859275,51.23039067,52.01652367,47.25523587,45.3262098,45.9109246
Tunisia,10.85346228,11.23444659,11.97389579,12.12053518,12.99057008,13.42537975,13.46255075,14.54594542,15.24414783,16.38039259,17.58158078,18.07342326,17.97854814,19.71360436,20.45630606,20.97085525,21.22338414,21.55288154,22.28940966,23.45428309,23.92318746,24.97676511,26.13852729,26.75647912,26.5334109,27.04177604,28.28703158,29.05126651,30.46582311,32.00849647,33.17483077,34.26296886,33.9807469,33.72398201,35.34548057,36.49860543,37.91075257,38.67246973,39.98456692,40.00367913,42.19592444,40.28151609,42.27383876,42.02703958,43.93087173,44.35720966,43.49223425,43.52100554,43.75301861,43.79554807,42.08932769,48.9902177,49.820073
T�rkiye,102.4773726,106.7589188,115.521348,121.5701987,124.7141584,131.7772053,141.9381163,151.6631596,151.4155306,146.4296627,151.3576522,154.5926525,162.9088302,167.037514,173.6906508,178.1055211,190.7502488,203.6827933,199.4675868,214.056518,228.0857134,224.3646496,234.0893391,240.5336018,236.1580706,254.6444044,275.4968806,290.1446989,295.2084007,297.1554213,323.0356293,301.4492816,307.4733221,321.175218,325.0466002,336.5152612,372.4640239,402.0241383,400.370004,408.2311116,425.1069384,449.7440913,482.0890544,479.3185553,506.6117968,521.9147725,551.5648939,597.5565367,603.8610335,593.4663299,614.4939648,666.7963429,687.5263095
Taiwan,54.46824329,54.37104817,58.81036192,63.17779977,62.52360533,66.64155589,75.99461686,80.52145769,88.6601183,92.04585036,98.383788,91.68014883,90.43952623,94.9003432,97.81608204,94.95051873,107.5962343,112.3986068,127.9782688,137.4382507,140.5764686,150.7269876,158.86475,169.678212,179.2084713,189.1307129,198.4757923,212.1142673,224.08553,232.1411611,248.9793111,258.4069827,313.5694747,325.0850112,338.3252814,332.1399735,321.9033578,331.2375429,314.3045924,296.9723702,302.9335037,308.4811756,301.7158487,307.2167216,313.15427,310.3037516,314.0387016,319.3227308,317.9431642,307.7927436,305.5022843,320.517244,307.6823443
Tanzania,21.126172,21.33687228,21.88474132,22.07071518,22.46809011,23.00662238,24.04152821,24.49659358,25.20362796,25.91580741,26.24203893,27.12657079,27.95029043,28.37852969,27.60388962,28.19487501,28.94897101,29.85209165,30.23123155,30.5926345,31.16997032,31.59987222,31.89441863,32.97520272,33.81761994,37.86862557,36.64661605,36.42112972,38.13393666,41.47000256,42.55614374,43.3600915,45.45438956,47.26552124,48.82155142,50.94867618,52.48950058,52.74388483,55.15309049,55.90208128,59.1813643,63.64972168,66.57496467,71.23341368,72.68426889,75.4522298,76.25974576,77.56151853,79.18046374,83.74867874,85.14571332,88.12139672,89.37841003
Uganda,13.21323923,13.31523541,13.69434046,13.97335498,14.36202731,14.70764942,15.34918792,15.34975925,16.02938135,16.31870168,15.81528017,15.84160172,16.07687675,16.28998051,16.72715807,17.11748166,17.68301837,15.92780616,16.68808926,17.24042124,18.45243396,19.15455095,19.6821417,20.22680319,20.08735989,20.73872776,21.24729418,21.83686691,22.62423532,23.23044634,23.80335997,24.49404305,25.47657258,26.46669141,27.21135487,28.49605485,29.57501517,30.97095172,38.56519505,39.85026807,40.90096162,42.29913712,43.21644931,44.48151686,46.20550066,48.27398313,45.69646309,46.92247122,49.4209617,52.26783417,53.92462503,55.54451458,56.49037828
Ukraine,651.1440211,666.267594,694.8184339,726.7658582,753.6939523,776.2585798,804.4043252,820.2468291,831.2907019,848.7223748,865.5457327,854.7255298,853.7459794,854.2548984,856.0847975,863.224623,880.7599591,903.5282151,909.2592184,908.8469099,952.14002,896.1015871,798.9441806,708.0479778,597.4404333,581.7455288,502.8307664,482.0996543,457.2123428,454.1645223,448.0543727,447.2621878,450.4990245,483.1204462,456.4262076,444.0005207,443.5114748,455.2222014,440.8519547,375.7462634,396.0242879,423.5734141,414.9150679,405.9431023,357.0017362,301.1233852,307.430669,280.727846,294.7546602,284.7254439,274.4608648,260.0797555,208.6069428
Uruguay,29.1220095,28.73477313,29.64676121,30.42636522,31.56413135,33.54832064,32.03618109,31.76852864,32.05374259,33.74022649,35.8803907,36.08302916,35.26581419,31.01977767,29.36156578,29.86904451,30.04425941,31.8484217,33.9243481,32.59447224,29.64882396,31.54236883,33.46574653,34.20947714,34.34160655,34.6837881,36.08171879,35.8048959,35.39012795,36.54865391,34.62543068,34.21988968,34.96312633,35.90674198,37.976391,38.12505063,40.13087621,39.1806794,43.34709426,42.77629741,39.8049721,41.04966405,41.6410063,40.47840139,40.96325502,41.6798522,41.92476916,41.09188959,40.72600872,41.29569462,40.83852277,41.89578101,41.90775446
United States,5750.029633,5624.320655,5894.31589,6093.637117,5915.957818,5699.331436,6014.557728,6170.764571,6163.384588,6230.31431,5997.688955,5917.983071,5649.11198,5618.754033,5845.645879,5854.256613,5807.734393,5967.301421,6204.137294,6270.475123,6163.741598,6115.600587,6215.020469,6341.283283,6448.60354,6517.886171,6687.967131,6971.156595,7020.480586,7023.791489,7188.178567,7105.9394,6941.58964,7007.774015,7097.041408,7101.881218,6990.806198,7087.000577,6907.59416,6439.869849,6686.47466,6485.321483,6241.549906,6382.441981,6409.952019,6288.541066,6167.14111,6110.706444,6287.703095,6153.23479,5615.567418,5923.303104,6017.442983
Uzbekistan,109.9952118,111.3587818,116.4721946,122.0889076,128.2264538,136.5898092,140.0998499,143.9079842,148.6636567,152.6719808,158.7985578,159.6370146,162.1267296,165.4017445,169.3077832,173.6822638,178.2441861,182.9083894,185.2539821,185.4022133,177.1730235,176.7985877,167.3509505,168.5689035,166.0770062,154.7524394,157.4684768,157.5335669,173.7969943,172.4619421,181.9394386,187.7890775,199.1642278,187.6002572,190.1256055,191.5793187,204.2921681,198.4682542,210.8109547,192.6027715,207.9645589,212.8564508,202.0993913,200.4471706,191.7964358,187.8864726,197.9596008,203.0188143,213.1679644,219.0065213,211.861638,221.5981761,227.2067462
Saint Vincent and the Grenadines,0.055721737,0.056871341,0.059770557,0.061368087,0.060658375,0.064007983,0.0634342,0.06592399,0.066822198,0.067819554,0.068648293,0.06970839,0.07008156,0.071206246,0.075571768,0.076203271,0.074192616,0.071579546,0.079083352,0.088510031,0.087918215,0.08585434,0.092423635,0.08693756,0.108698153,0.114313019,0.109031574,0.118948106,0.126117923,0.124550717,0.102685638,0.109852383,0.115925525,0.120196007,0.125739454,0.127824354,0.133977232,0.141529723,0.145300331,0.187316534,0.161947031,0.137598177,0.157777197,0.154813206,0.161276341,0.15960484,0.164419708,0.170883825,0.171823104,0.168344382,0.153525766,0.151058547,0.154567741
